"","OTU","p_time","p_group","p_group_time","p_time","p_group","p_group_time"
"106","OTU_2201",0.844495682110474,0.0276566106372682,0.00596419503389136,"ns","s","s"
"107","OTU_2202",0.0361739128127469,0.00975700865645492,0.00151454638791846,"s","s","s"
"108","OTU_2203",0.988322044339814,0.0126536968248127,0.00174694083610243,"ns","s","s"
"109","OTU_2213",0.349001918714724,0.180098881577421,0.70766972841239,"ns","ns","ns"
"110","OTU_2220",0.0906843812430637,0.0254135005893406,0.0104821862306505,"ns","s","s"
"111","OTU_2227",0.0861062688057268,0.0878289484094784,0.0109743165221716,"ns","ns","s"
"112","OTU_2239",0.00587401771155244,0.400271368727223,0.542368227968329,"s","ns","ns"
"113","OTU_2240",0.731780200648677,0.350964578916394,0.976954484166632,"ns","ns","ns"
"114","OTU_2242",0.731722895471631,0.0511291302724432,0.930080879193755,"ns","ns","ns"
"115","OTU_2245",0.434566323541587,0.103314235260197,0.973028143005242,"ns","ns","ns"
"116","OTU_2248",0.968570385567987,0.178952223198027,0.136192886622527,"ns","ns","ns"
"117","OTU_2257",0.00349480548862331,0.0662261161594029,0.0892600665924706,"s","ns","ns"
"118","OTU_2270",0.100449951409034,0.345625896632323,0.404746046940444,"ns","ns","ns"
"119","OTU_2277",0.461838164293706,0.131045126962286,0.281231248089882,"ns","ns","ns"
"120","OTU_2285",0.503333552443985,0.0934187741192618,0.120104245752452,"ns","ns","ns"
"121","OTU_2286",0.929998773206158,0.33942095046752,0.700443969499379,"ns","ns","ns"
"122","OTU_2301",0.000511949224744525,0.9123631533304,0.424885756261154,"s","ns","ns"
"123","OTU_2326",0.0136019349206696,0.877335662374483,0.497318930121688,"s","ns","ns"
"124","OTU_2327",0.0433839071466994,0.815922585540299,0.591391815209168,"s","ns","ns"
"125","OTU_2342",0.0398465953332618,0.0670698742579928,0.295201205913104,"s","ns","ns"
"126","OTU_2351",0.00109770922541927,0.252617324469014,0.298645650525335,"s","ns","ns"
"127","OTU_2361",0.629768907441059,0.471678594054614,0.948294496465117,"ns","ns","ns"
"128","OTU_2389",0.687106904882533,0.399153960796142,0.946565166903938,"ns","ns","ns"
"129","OTU_2449",0.000368147707819442,0.554210944199268,0.151491319158155,"s","ns","ns"
"130","OTU_2508",1.94963548553433e-05,0.359276680687566,0.314345600079564,"s","ns","ns"
"131","OTU_2525",0.00298393293735282,0.748856058525986,0.476934981090292,"s","ns","ns"
"132","OTU_2571",0.0273088174321165,0.533335279528047,0.374795171586549,"s","ns","ns"
"133","OTU_2573",0.036853794579283,0.576798668233167,0.518185422343536,"s","ns","ns"
"134","OTU_2577",0.0226337040654838,0.573430115874968,0.51087060673807,"s","ns","ns"
"135","OTU_2597",0.0390891819766324,0.392107955722272,0.610826928073527,"s","ns","ns"
"136","OTU_2611",0.145185171205274,0.0827322689966956,0.333515594623238,"ns","ns","ns"
"137","OTU_2632",0.000477059311347022,0.611307244656244,0.272419467511004,"s","ns","ns"
"138","OTU_2658",0.0145701597916701,0.767144492399379,0.81023707741672,"s","ns","ns"
"139","OTU_2735",0.557503383458352,0.336059620631788,0.881881656375239,"ns","ns","ns"
"140","OTU_2809",0.225675962871878,0.172147603807853,0.0403654884458359,"ns","ns","s"
"141","OTU_2837",0.934422828103968,0.00125461300339962,0.0404357946989875,"ns","s","s"
"142","OTU_2850",0.706969352022176,0.0278651102543163,0.00472741267418208,"ns","s","s"
"143","OTU_2856",0.91022406568822,0.364993450770251,0.00418946747594064,"ns","ns","s"
"144","OTU_2864",0.127459841317918,0.112649685603807,0.731375231062081,"ns","ns","ns"
"145","OTU_2867",0.344887272461495,0.98695310726112,0.0465989362837732,"ns","ns","s"
"146","OTU_2871",0.0520530698386582,0.0138402666717018,1.9838881015276e-05,"ns","s","s"
"147","OTU_2912",0.233472664005508,0.0558012177096046,0.850336593587082,"ns","ns","ns"
"148","OTU_2929",0.273090115468895,0.00788616421521836,0.218668718362054,"ns","s","ns"
"149","OTU_2933",0.836839370659922,0.0641888291134553,0.716274689377431,"ns","ns","ns"
"150","OTU_2935",0.00598434916959188,0.43420547932135,0.790114348944031,"s","ns","ns"
"151","OTU_2940",0.865942071268091,0.0626522365524362,0.958171208307333,"ns","ns","ns"
"152","OTU_2961",0.943410833813129,0.0699926216259031,0.998752892930177,"ns","ns","ns"
"153","OTU_2962",0.717490467055571,0.0348140592467147,0.378639391436262,"ns","s","ns"
"154","OTU_2972",0.000130613622028919,0.382905121517864,0.749907325786147,"s","ns","ns"
"155","OTU_2982",0.816257048456509,0.000814963667221349,0.0564623746909523,"ns","s","ns"
"156","OTU_2994",NA,NA,NA,NA,NA,NA
"157","OTU_3007",0.010602870230164,0.359903960675865,0.55260874254477,"s","ns","ns"
"158","OTU_3009",0.156791966591535,0.424692755247224,0.746411342057461,"ns","ns","ns"
"159","OTU_3010",3.62246924468584e-07,0.0367540651778421,0.010016595918736,"s","s","s"
"160","OTU_3015",0.000108400432712197,0.503626398430731,0.212936734908307,"s","ns","ns"
"161","OTU_3045",9.87751045095516e-05,0.555199269576612,0.367820318736022,"s","ns","ns"
"162","OTU_3076",0.933274243324641,0.0605721671631358,0.962430715901284,"ns","ns","ns"
"163","OTU_3123",0.0103929331801996,0.895948496020663,0.556450926788209,"s","ns","ns"
"164","OTU_3124",0.0455591649996815,0.0728220876782391,0.687432719427092,"s","ns","ns"
"165","OTU_3128",0.000941607341054837,0.91668488775303,0.425571982645958,"s","ns","ns"
"166","OTU_3131",0.000119429942960457,0.951316406871291,0.19954087866749,"s","ns","ns"
"167","OTU_3132",0.0403669952953115,0.645142217695749,0.650238045403742,"s","ns","ns"
"168","OTU_3140",0.603959769771368,0.371810544287247,0.910137102895938,"ns","ns","ns"
"169","OTU_3148",0.0109598535397719,0.584247354879195,0.569318570672913,"s","ns","ns"
"170","OTU_3155",3.66499367626687e-06,0.65451980588688,0.263919922681403,"s","ns","ns"
"171","OTU_3158",0.0499401341172718,0.427959369932076,0.667055227295709,"s","ns","ns"
"172","OTU_3161",0.337881420286257,0.0173182448304593,0.136442316606806,"ns","s","ns"
"173","OTU_3168",7.58087261580162e-10,0.00810153343765667,0.106771815632133,"s","s","ns"
"174","OTU_3193",0.999979324757645,0.0076169970404087,0.0144283054027314,"ns","s","s"
"175","OTU_3208",6.82201385300143e-05,0.185702544465839,0.0120729590409756,"s","ns","s"
"176","OTU_3244",0.528640264179346,0.011186391947029,0.0337276004175742,"ns","s","s"
"177","OTU_3247",0.000432855900996694,0.917135911885951,0.314987099128578,"s","ns","ns"
"178","OTU_3275",8.78934040752412e-06,0.769642758048267,0.143533899364813,"s","ns","ns"
"179","OTU_3276",0.00163356731094938,0.45699639548988,0.458144135505925,"s","ns","ns"
"180","OTU_3281",0.459140182189667,0.346432123311162,0.86630563886992,"ns","ns","ns"
"181","OTU_3283",0.0701290156559131,0.0811042949484777,0.673857830694089,"ns","ns","ns"
"182","OTU_3300",0.993297985877864,0.0149575431485506,0.0153533218958574,"ns","s","s"
"183","OTU_3388",0.5533208391338,0.5436758576397,0.895172110407513,"ns","ns","ns"
"184","OTU_3393",0.986673147972112,0.150755329728056,0.986332203658428,"ns","ns","ns"
"185","OTU_3409",0.00565472789220087,0.928469832539,0.399127611903767,"s","ns","ns"
"186","OTU_3417",0.00687520046769848,0.579494241757902,0.63883180396575,"s","ns","ns"
"187","OTU_3418",0.0147172336742283,0.414873293966079,0.584894195292145,"s","ns","ns"
"188","OTU_3425",0.0121207529154804,0.695867065847214,0.535291036298236,"s","ns","ns"
"189","OTU_3427",0.238646195832935,0.0999986560273341,0.783358649694763,"ns","ns","ns"
"190","OTU_3443",0.000824172453909791,0.894548803673815,0.348772190026451,"s","ns","ns"
"191","OTU_3449",0.0472371186669,0.465479871917063,0.660398289836037,"s","ns","ns"
"192","OTU_3459",0.000195699368641529,0.800011070948708,0.296425058564115,"s","ns","ns"
"193","OTU_3470",0.16300640679808,0.407927206623449,0.751920964789501,"ns","ns","ns"
