"","OTU","p_time","p_group","p_group_time","p_time","p_group","p_group_time"
"135","OTU_2597",0.0267464316422282,0.0416337689801695,0.117591271263827,"s","s","ns"
"136","OTU_2611",0.375412979957609,0.026422170299259,0.266086505566241,"ns","s","ns"
"137","OTU_2632",0.000195745582204142,0.194337248253796,0.00650975565733513,"s","ns","s"
"138","OTU_2658",0.0643828816283413,0.0833292567924435,0.461311968892695,"ns","ns","ns"
"139","OTU_2735",0.36202187550446,0.0219688622575282,0.51846285475588,"ns","s","ns"
"140","OTU_2809",0.390080889003944,0.00297959478745498,0.00304751319277128,"ns","s","s"
"141","OTU_2837",0.912166800999628,0.264433584200024,0.703434977399513,"ns","ns","ns"
"142","OTU_2850",0.964843331877032,0.384231935567296,0.756494230114658,"ns","ns","ns"
"143","OTU_2856",0.986366140643572,0.288499243260098,0.0781880658390471,"ns","ns","ns"
"144","OTU_2864",0.293591125710281,0.00251700261950891,0.456506497197839,"ns","s","ns"
"145","OTU_2867",0.878687543076059,0.108543545952235,0.000369816412791099,"ns","ns","s"
"146","OTU_2871",0.385711708803693,0.00346127768269071,0.000231735790977602,"ns","s","s"
"147","OTU_2912",0.149434128939754,0.000262208843255299,0.365574424021845,"ns","s","ns"
"148","OTU_2929",0.248881027976515,0.00139238241186911,0.465653022052117,"ns","s","ns"
"149","OTU_2933",0.441639767459921,0.00391261377196545,0.974951255095393,"ns","s","ns"
"150","OTU_2935",0.124333172835593,0.133745390732731,0.895336527856237,"ns","ns","ns"
"151","OTU_2940",0.921045280312312,0.000190631221525875,0.944124441841356,"ns","s","ns"
"152","OTU_2961",0.949321344647313,2.73203660892659e-05,0.964152102381468,"ns","s","ns"
"153","OTU_2962",0.518280585422022,0.000421149238188411,0.712741946918233,"ns","s","ns"
"154","OTU_2972",0.0176466125075933,0.118964998138889,0.80611621799576,"s","ns","ns"
"155","OTU_2982",0.809499497720096,0.0281540115552541,0.627337578167835,"ns","s","ns"
"156","OTU_2994",NA,NA,NA,NA,NA,NA
"157","OTU_3007",0.0213396386166748,0.133101609540337,0.0992891326881553,"s","ns","ns"
"158","OTU_3009",0.306214841836629,0.0488469408947541,0.468335396173225,"ns","s","ns"
"159","OTU_3010",0.185786447412514,0.154176347090418,0.346285358006905,"ns","ns","ns"
"160","OTU_3015",0.00222725139854835,0.218967436925144,0.0394454299752402,"s","ns","s"
"161","OTU_3045",0.000210834764365461,0.121121980699878,0.0068146652793628,"s","ns","s"
"162","OTU_3076",0.83189414421803,0.000440710060952584,0.860199027379785,"ns","s","ns"
"163","OTU_3123",0.0223537113062112,0.783883833994759,0.10195721176888,"s","ns","ns"
"164","OTU_3124",0.0404864986233882,0.00869951041350084,0.369510009439861,"s","s","ns"
"165","OTU_3128",0.000354580199634175,0.461052572136113,0.00926474378997848,"s","ns","s"
"166","OTU_3131",0.139792490254044,0.545434776206122,0.293932285732485,"ns","ns","ns"
"167","OTU_3132",0.0995404425831185,0.201560634275853,0.241100729747418,"ns","ns","ns"
"168","OTU_3140",0.347172352460562,0.0779275427270548,0.505509740883923,"ns","ns","ns"
"169","OTU_3148",0.0112896670928333,0.361348427878114,0.0689047604225039,"s","ns","ns"
"170","OTU_3155",5.2997553172127e-05,0.212868644641071,0.00300159107497617,"s","ns","s"
"171","OTU_3158",0.047057958342281,0.0674392295609804,0.156350186836497,"s","ns","ns"
"172","OTU_3161",0.654417953392314,0.00206380086485657,0.232687949024641,"ns","s","ns"
"173","OTU_3168",2.63076385530668e-09,2.53375382613954e-07,5.36913007775823e-06,"s","s","s"
"174","OTU_3193",0.999995546612652,5.67019502022009e-06,1.93986131180611e-06,"ns","s","s"
"175","OTU_3208",0.00177882417617534,0.314844977593726,0.00274285141416087,"s","ns","s"
"176","OTU_3244",0.628255256069969,0.642425815705904,0.289989146809586,"ns","ns","ns"
"177","OTU_3247",0.00213178386799119,0.805432009404005,0.0259145971928838,"s","ns","s"
"178","OTU_3275",4.55638658783806e-05,0.696730374270485,0.00268443769656536,"s","ns","s"
"179","OTU_3276",0.0250434341820194,0.0333206335476365,0.135923144385175,"s","s","ns"
"180","OTU_3281",0.217288574427959,0.0679146531696324,0.381250962305543,"ns","ns","ns"
"181","OTU_3283",0.0270930471353666,0.00243077713684621,0.113840046132476,"s","s","ns"
