"","OTU","p_time","p_group","p_group_time","p_time","p_group","p_group_time"
"106","OTU_2201",0.994760827186574,0.305581789239566,0.179764252360066,"ns","ns","ns"
"107","OTU_2202",0.467273542389159,0.0875998576625238,0.0709399847188669,"ns","ns","ns"
"108","OTU_2203",0.996479618140425,0.30273004446492,0.181771885113643,"ns","ns","ns"
"109","OTU_2213",0.363641360120326,0.0221453808584413,0.512727227384255,"ns","s","ns"
"110","OTU_2220",0.651684041928115,0.164106038731659,0.147335315053804,"ns","ns","ns"
"111","OTU_2227",0.502224252376454,0.012310786439124,0.00588123874767899,"ns","s","s"
"112","OTU_2239",0.0197803429733646,0.0742543941529814,0.0950363061076989,"s","ns","ns"
"113","OTU_2240",0.809596562282392,0.0494999024316836,0.878286036422992,"ns","s","ns"
"114","OTU_2242",0.518886373075746,0.00213970546522337,0.845759707856139,"ns","s","ns"
"115","OTU_2245",0.279254614571912,0.00453525455860049,0.580558053930127,"ns","s","ns"
"116","OTU_2248",0.964677309141758,0.0842512726961853,0.0320943440793625,"ns","ns","s"
"117","OTU_2257",0.0954201995736463,0.127980331982807,0.235227783171541,"ns","ns","ns"
"118","OTU_2270",0.156166744320349,0.156727836652321,0.354188799643718,"ns","ns","ns"
"119","OTU_2277",0.69136996168838,0.0530172921711272,0.32193199874438,"ns","ns","ns"
"120","OTU_2285",0.548156261676432,0.0822025304250964,0.120467000864642,"ns","ns","ns"
